evaluation,proposed,current,best,accepted,temperature
1,719.0,719.0,719.0,True,
2,623.0,623.0,623.0,True,0.1
3,658.0,623.0,623.0,False,0.098
4,604.0,604.0,604.0,True,0.09604
5,628.0,604.0,604.0,False,0.0941192
6,611.0,604.0,604.0,False,0.092236816
7,580.0,580.0,580.0,True,0.09039207968
8,578.0,578.0,578.0,True,0.0885842380864
9,578.0,578.0,578.0,True,0.086812553324672
10,385.0,385.0,385.0,True,0.08507630225817855
11,385.0,385.0,385.0,True,0.08337477621301498
12,519.0,385.0,385.0,False,0.08170728068875467
13,383.0,383.0,383.0,True,0.08007313507497958
14,391.0,383.0,383.0,False,0.07847167237347999
15,462.0,383.0,383.0,False,0.07690223892601039
16,383.0,383.0,383.0,True,0.07536419414749018
17,383.0,383.0,383.0,True,0.07385691026454037
18,383.0,383.0,383.0,True,0.07237977205924956
19,383.0,383.0,383.0,True,0.07093217661806457
20,389.0,383.0,383.0,False,0.06951353308570328
21,383.0,383.0,383.0,True,0.06812326242398921
22,398.0,383.0,383.0,False,0.06676079717550942
23,454.0,383.0,383.0,False,0.06542558123199924
24,383.0,383.0,383.0,True,0.06411706960735924
25,431.0,383.0,383.0,False,0.06283472821521206
26,373.0,373.0,373.0,True,0.06157803365090782
27,414.0,373.0,373.0,False,0.06034647297788966
28,401.0,373.0,373.0,False,0.059139543518331866
29,373.0,373.0,373.0,True,0.05795675264796523
30,373.0,373.0,373.0,True,0.05679761759500593
31,378.0,373.0,373.0,False,0.055661665243105805
32,373.0,373.0,373.0,True,0.054548431938243686
33,373.0,373.0,373.0,True,0.053457463299478813
34,373.0,373.0,373.0,True,0.05238831403348924
35,388.0,373.0,373.0,False,0.05134054775281945
36,373.0,373.0,373.0,True,0.05031373679776306
37,353.0,353.0,353.0,True,0.0493074620618078
38,353.0,353.0,353.0,True,0.048321312820571644
39,355.0,353.0,353.0,False,0.04735488656416021
40,353.0,353.0,353.0,True,0.046407788832877
41,360.0,353.0,353.0,False,0.04547963305621946
42,353.0,353.0,353.0,True,0.044570040395095066
43,341.0,341.0,341.0,True,0.04367863958719317
44,482.0,341.0,341.0,False,0.042805066795449306
45,438.0,341.0,341.0,False,0.04194896545954032
46,342.0,341.0,341.0,False,0.04110998615034951
47,341.0,341.0,341.0,True,0.04028778642734252
48,341.0,341.0,341.0,True,0.03948203069879567
49,355.0,341.0,341.0,False,0.038692390084819756
50,341.0,341.0,341.0,True,0.03791854228312336
51,341.0,341.0,341.0,True,0.03716017143746089
52,335.0,335.0,335.0,True,0.03641696800871167
53,337.0,335.0,335.0,False,0.03568862864853744
54,361.0,335.0,335.0,False,0.03497485607556669
55,335.0,335.0,335.0,True,0.034275358954055354
56,388.0,335.0,335.0,False,0.03358985177497425
57,370.0,335.0,335.0,False,0.03291805473947476
58,335.0,335.0,335.0,True,0.03225969364468526
59,335.0,335.0,335.0,True,0.03161449977179156
60,347.0,335.0,335.0,False,0.030982209776355726
61,335.0,335.0,335.0,True,0.030362565580828612
62,412.0,335.0,335.0,False,0.02975531426921204
63,341.0,335.0,335.0,False,0.029160207983827797
64,335.0,335.0,335.0,True,0.02857700382415124
65,335.0,335.0,335.0,True,0.028005463747668217
66,441.0,335.0,335.0,False,0.02744535447271485
67,323.0,323.0,323.0,True,0.026896447383260556
68,323.0,323.0,323.0,True,0.026358518435595345
69,318.0,318.0,318.0,True,0.025831348066883437
70,336.0,318.0,318.0,False,0.02531472110554577
71,325.0,318.0,318.0,False,0.024808426683434852
72,318.0,318.0,318.0,True,0.024312258149766154
73,326.0,318.0,318.0,False,0.023826012986770832
74,382.0,318.0,318.0,False,0.023349492727035414
75,318.0,318.0,318.0,True,0.022882502872494704
76,317.0,317.0,317.0,True,0.022424852815044808
77,421.0,317.0,317.0,False,0.02197635575874391
78,317.0,317.0,317.0,True,0.021536828643569032
79,317.0,317.0,317.0,True,0.021106092070697653
80,317.0,317.0,317.0,True,0.0206839702292837
81,347.0,317.0,317.0,False,0.020270290824698025
82,317.0,317.0,317.0,True,0.019864885008204065
