run_id,instance,input_sha256,group,algorithm,seed,objective_name,budget,temperature,cooling,status,objective,evaluations,elapsed_seconds,reference_type,reference,gap,failure_reason
parallel_12__sa_t10.0_c0.9__sa__1,parallel_12,8af7c957e42e17ad0f5c23a6406046dad98822892c51e335254dfcea536d7852,sa_t10.0_c0.9,sa,1,makespan,150,10.0,0.9,BUDGET,45.0,150,0.023667700006626546,best-known,43.0,0.046511627906976744,
parallel_12__sa_t10.0_c0.9__sa__2,parallel_12,8af7c957e42e17ad0f5c23a6406046dad98822892c51e335254dfcea536d7852,sa_t10.0_c0.9,sa,2,makespan,150,10.0,0.9,BUDGET,45.0,150,0.023651499999687076,best-known,43.0,0.046511627906976744,
parallel_24__main__lpt__0,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,lpt,0,makespan,150,10.0,0.98,BASELINE,95.0,1,0.00048210000386461616,best-known,90.0,0.05555555555555555,
parallel_24__main__lpt__1,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,lpt,1,makespan,150,10.0,0.98,BASELINE,95.0,1,0.00046440004371106625,best-known,90.0,0.05555555555555555,
parallel_24__main__lpt__2,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,lpt,2,makespan,150,10.0,0.98,BASELINE,95.0,1,0.00046030001249164343,best-known,90.0,0.05555555555555555,
parallel_24__main__random__0,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,random,0,makespan,150,10.0,0.98,BUDGET,95.0,150,0.04496050003217533,best-known,90.0,0.05555555555555555,
parallel_24__main__random__1,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,random,1,makespan,150,10.0,0.98,BUDGET,95.0,150,0.04537449998315424,best-known,90.0,0.05555555555555555,
parallel_24__main__random__2,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,random,2,makespan,150,10.0,0.98,BUDGET,93.0,150,0.04513280000537634,best-known,90.0,0.03333333333333333,
parallel_24__main__first__0,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,first,0,makespan,150,10.0,0.98,BUDGET,92.0,150,0.04210079996846616,best-known,90.0,0.022222222222222223,
parallel_24__main__first__1,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,first,1,makespan,150,10.0,0.98,BUDGET,92.0,150,0.04189120000228286,best-known,90.0,0.022222222222222223,
parallel_24__main__first__2,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,first,2,makespan,150,10.0,0.98,BUDGET,92.0,150,0.04184190003434196,best-known,90.0,0.022222222222222223,
parallel_24__main__best__0,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,best,0,makespan,150,10.0,0.98,BUDGET,94.0,150,0.04198280000127852,best-known,90.0,0.044444444444444446,
parallel_24__main__best__1,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,best,1,makespan,150,10.0,0.98,BUDGET,94.0,150,0.04213209997396916,best-known,90.0,0.044444444444444446,
parallel_24__main__best__2,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,best,2,makespan,150,10.0,0.98,BUDGET,94.0,150,0.04205280001042411,best-known,90.0,0.044444444444444446,
parallel_24__main__multistart__0,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,multistart,0,makespan,150,10.0,0.98,BUDGET,94.0,150,0.042283300019335,best-known,90.0,0.044444444444444446,
parallel_24__main__multistart__1,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,multistart,1,makespan,150,10.0,0.98,BUDGET,94.0,150,0.04224499996053055,best-known,90.0,0.044444444444444446,
parallel_24__main__multistart__2,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,multistart,2,makespan,150,10.0,0.98,BUDGET,94.0,150,0.042201299977023154,best-known,90.0,0.044444444444444446,
parallel_24__main__sa__0,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,sa,0,makespan,150,10.0,0.98,BUDGET,93.0,150,0.042205900012049824,best-known,90.0,0.03333333333333333,
parallel_24__main__sa__1,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,sa,1,makespan,150,10.0,0.98,BUDGET,94.0,150,0.042210300045553595,best-known,90.0,0.044444444444444446,
parallel_24__main__sa__2,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,main,sa,2,makespan,150,10.0,0.98,BUDGET,93.0,150,0.04209220001939684,best-known,90.0,0.03333333333333333,
parallel_24__sa_t0.1_c0.98__sa__0,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,sa_t0.1_c0.98,sa,0,makespan,150,0.1,0.98,BUDGET,91.0,150,0.042208800034131855,best-known,90.0,0.011111111111111112,
parallel_24__sa_t0.1_c0.98__sa__1,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,sa_t0.1_c0.98,sa,1,makespan,150,0.1,0.98,BUDGET,93.0,150,0.04228659998625517,best-known,90.0,0.03333333333333333,
parallel_24__sa_t0.1_c0.98__sa__2,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,sa_t0.1_c0.98,sa,2,makespan,150,0.1,0.98,BUDGET,91.0,150,0.042242600000463426,best-known,90.0,0.011111111111111112,
parallel_24__sa_t100.0_c0.98__sa__0,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,sa_t100.0_c0.98,sa,0,makespan,150,100.0,0.98,BUDGET,95.0,150,0.04251310002291575,best-known,90.0,0.05555555555555555,
parallel_24__sa_t100.0_c0.98__sa__1,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,sa_t100.0_c0.98,sa,1,makespan,150,100.0,0.98,BUDGET,93.0,150,0.04227480001281947,best-known,90.0,0.03333333333333333,
parallel_24__sa_t100.0_c0.98__sa__2,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,sa_t100.0_c0.98,sa,2,makespan,150,100.0,0.98,BUDGET,95.0,150,0.04260069999145344,best-known,90.0,0.05555555555555555,
parallel_24__sa_t10.0_c0.9__sa__0,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,sa_t10.0_c0.9,sa,0,makespan,150,10.0,0.9,BUDGET,90.0,150,0.042182000004686415,best-known,90.0,0.0,
parallel_24__sa_t10.0_c0.9__sa__1,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,sa_t10.0_c0.9,sa,1,makespan,150,10.0,0.9,BUDGET,95.0,150,0.0422837000223808,best-known,90.0,0.05555555555555555,
parallel_24__sa_t10.0_c0.9__sa__2,parallel_24,54f0c68424dbeeff0dc38517d6855d9d1da02545b8f913ed8b969bc35c6b9be3,sa_t10.0_c0.9,sa,2,makespan,150,10.0,0.9,BUDGET,91.0,150,0.04226620000554249,best-known,90.0,0.011111111111111112,
routes_12__main__lpt__0,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,lpt,0,makespan,150,10.0,0.98,BASELINE,54.0,1,0.000270900025498122,best-known,40.0,0.35,
routes_12__main__lpt__1,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,lpt,1,makespan,150,10.0,0.98,BASELINE,54.0,1,0.0002381000085733831,best-known,40.0,0.35,
routes_12__main__lpt__2,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,lpt,2,makespan,150,10.0,0.98,BASELINE,54.0,1,0.00024749996373429894,best-known,40.0,0.35,
routes_12__main__random__0,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,random,0,makespan,150,10.0,0.98,BUDGET,44.0,150,0.02248210000107065,best-known,40.0,0.1,
routes_12__main__random__1,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,random,1,makespan,150,10.0,0.98,BUDGET,47.0,150,0.022477800026535988,best-known,40.0,0.175,
routes_12__main__random__2,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,random,2,makespan,150,10.0,0.98,BUDGET,45.0,150,0.022519199992530048,best-known,40.0,0.125,
routes_12__main__first__0,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,first,0,makespan,150,10.0,0.98,BUDGET,41.0,150,0.02104780002264306,best-known,40.0,0.025,
routes_12__main__first__1,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,first,1,makespan,150,10.0,0.98,BUDGET,41.0,150,0.021012799988966435,best-known,40.0,0.025,
routes_12__main__first__2,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,first,2,makespan,150,10.0,0.98,BUDGET,41.0,150,0.021157599985599518,best-known,40.0,0.025,
routes_12__main__best__0,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,best,0,makespan,150,10.0,0.98,BUDGET,41.0,150,0.02118829998653382,best-known,40.0,0.025,
routes_12__main__best__1,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,best,1,makespan,150,10.0,0.98,BUDGET,41.0,150,0.021275000006426126,best-known,40.0,0.025,
routes_12__main__best__2,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,best,2,makespan,150,10.0,0.98,BUDGET,41.0,150,0.02122539997799322,best-known,40.0,0.025,
routes_12__main__multistart__0,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,multistart,0,makespan,150,10.0,0.98,BUDGET,45.0,150,0.021323800028767437,best-known,40.0,0.125,
routes_12__main__multistart__1,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,multistart,1,makespan,150,10.0,0.98,BUDGET,45.0,150,0.023470599961001426,best-known,40.0,0.125,
routes_12__main__multistart__2,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,multistart,2,makespan,150,10.0,0.98,BUDGET,45.0,150,0.021894500008784235,best-known,40.0,0.125,
routes_12__main__sa__0,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,sa,0,makespan,150,10.0,0.98,BUDGET,42.0,150,0.02270120003959164,best-known,40.0,0.05,
routes_12__main__sa__1,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,sa,1,makespan,150,10.0,0.98,BUDGET,42.0,150,0.022783499967772514,best-known,40.0,0.05,
routes_12__main__sa__2,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,main,sa,2,makespan,150,10.0,0.98,BUDGET,42.0,150,0.02165229996899143,best-known,40.0,0.05,
routes_12__sa_t0.1_c0.98__sa__0,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,sa_t0.1_c0.98,sa,0,makespan,150,0.1,0.98,BUDGET,40.0,150,0.021547599986661226,best-known,40.0,0.0,
routes_12__sa_t0.1_c0.98__sa__1,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,sa_t0.1_c0.98,sa,1,makespan,150,0.1,0.98,BUDGET,41.0,150,0.021441600052639842,best-known,40.0,0.025,
routes_12__sa_t0.1_c0.98__sa__2,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,sa_t0.1_c0.98,sa,2,makespan,150,0.1,0.98,BUDGET,44.0,150,0.021544800023548305,best-known,40.0,0.1,
routes_12__sa_t100.0_c0.98__sa__0,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,sa_t100.0_c0.98,sa,0,makespan,150,100.0,0.98,BUDGET,49.0,150,0.02157230000011623,best-known,40.0,0.225,
routes_12__sa_t100.0_c0.98__sa__1,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,sa_t100.0_c0.98,sa,1,makespan,150,100.0,0.98,BUDGET,42.0,150,0.021614799974486232,best-known,40.0,0.05,
routes_12__sa_t100.0_c0.98__sa__2,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,sa_t100.0_c0.98,sa,2,makespan,150,100.0,0.98,BUDGET,48.0,150,0.02148639998631552,best-known,40.0,0.2,
routes_12__sa_t10.0_c0.9__sa__0,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,sa_t10.0_c0.9,sa,0,makespan,150,10.0,0.9,BUDGET,41.0,150,0.02176189998863265,best-known,40.0,0.025,
routes_12__sa_t10.0_c0.9__sa__1,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,sa_t10.0_c0.9,sa,1,makespan,150,10.0,0.9,BUDGET,42.0,150,0.021762299991678447,best-known,40.0,0.05,
routes_12__sa_t10.0_c0.9__sa__2,routes_12,ed8b606f720337b89df97898c7ab6168abf514416d8e3b1d0d97e2a7a07ad58c,sa_t10.0_c0.9,sa,2,makespan,150,10.0,0.9,BUDGET,45.0,150,0.021654799988027662,best-known,40.0,0.125,
