evaluation,proposed,current,best,accepted,temperature
1,95.0,95.0,95.0,True,
2,95.0,95.0,95.0,True,100.0
3,95.0,95.0,95.0,True,98.0
4,95.0,95.0,95.0,True,96.03999999999999
5,95.0,95.0,95.0,True,94.11919999999999
6,95.0,95.0,95.0,True,92.23681599999999
7,95.0,95.0,95.0,True,90.39207968
8,115.0,115.0,95.0,True,88.58423808639999
9,111.0,111.0,95.0,True,86.812553324672
10,111.0,111.0,95.0,True,85.07630225817856
11,111.0,111.0,95.0,True,83.37477621301498
12,111.0,111.0,95.0,True,81.70728068875468
13,111.0,111.0,95.0,True,80.07313507497959
14,111.0,111.0,95.0,True,78.47167237347999
15,111.0,111.0,95.0,True,76.90223892601038
16,111.0,111.0,95.0,True,75.36419414749018
17,111.0,111.0,95.0,True,73.85691026454037
18,111.0,111.0,95.0,True,72.37977205924956
19,111.0,111.0,95.0,True,70.93217661806457
20,111.0,111.0,95.0,True,69.51353308570329
21,111.0,111.0,95.0,True,68.12326242398922
22,111.0,111.0,95.0,True,66.76079717550944
23,111.0,111.0,95.0,True,65.42558123199925
24,111.0,111.0,95.0,True,64.11706960735926
25,111.0,111.0,95.0,True,62.83472821521207
26,111.0,111.0,95.0,True,61.57803365090783
27,113.0,113.0,95.0,True,60.34647297788967
28,113.0,113.0,95.0,True,59.13954351833188
29,113.0,113.0,95.0,True,57.95675264796524
30,113.0,113.0,95.0,True,56.79761759500593
31,113.0,113.0,95.0,True,55.66166524310581
32,112.0,112.0,95.0,True,54.54843193824369
33,113.0,113.0,95.0,True,53.45746329947881
34,113.0,113.0,95.0,True,52.38831403348923
35,113.0,113.0,95.0,True,51.34054775281945
36,113.0,113.0,95.0,True,50.313736797763056
37,113.0,113.0,95.0,True,49.3074620618078
38,113.0,113.0,95.0,True,48.32131282057164
39,113.0,113.0,95.0,True,47.35488656416021
40,113.0,113.0,95.0,True,46.407788832877
41,113.0,113.0,95.0,True,45.47963305621946
42,113.0,113.0,95.0,True,44.57004039509507
43,113.0,113.0,95.0,True,43.67863958719317
44,113.0,113.0,95.0,True,42.80506679544931
45,113.0,113.0,95.0,True,41.94896545954032
46,112.0,112.0,95.0,True,41.10998615034951
47,112.0,112.0,95.0,True,40.287786427342525
48,112.0,112.0,95.0,True,39.482030698795676
49,111.0,111.0,95.0,True,38.69239008481976
50,111.0,111.0,95.0,True,37.918542283123365
51,111.0,111.0,95.0,True,37.160171437460896
52,111.0,111.0,95.0,True,36.41696800871168
53,113.0,113.0,95.0,True,35.688628648537446
54,113.0,113.0,95.0,True,34.9748560755667
55,113.0,113.0,95.0,True,34.27535895405536
56,113.0,113.0,95.0,True,33.58985177497426
57,128.0,113.0,95.0,False,32.91805473947477
58,113.0,113.0,95.0,True,32.25969364468527
59,117.0,117.0,95.0,True,31.614499771791564
60,111.0,111.0,95.0,True,30.98220977635573
61,111.0,111.0,95.0,True,30.362565580828615
62,111.0,111.0,95.0,True,29.755314269212043
63,111.0,111.0,95.0,True,29.160207983827803
64,112.0,112.0,95.0,True,28.577003824151248
65,112.0,112.0,95.0,True,28.005463747668223
66,112.0,112.0,95.0,True,27.445354472714858
67,112.0,112.0,95.0,True,26.89644738326056
68,112.0,112.0,95.0,True,26.35851843559535
69,112.0,112.0,95.0,True,25.831348066883443
70,112.0,112.0,95.0,True,25.314721105545775
71,112.0,112.0,95.0,True,24.80842668343486
72,112.0,112.0,95.0,True,24.312258149766162
73,112.0,112.0,95.0,True,23.826012986770838
74,112.0,112.0,95.0,True,23.349492727035422
75,112.0,112.0,95.0,True,22.88250287249471
76,112.0,112.0,95.0,True,22.42485281504482
77,112.0,112.0,95.0,True,21.97635575874392
78,112.0,112.0,95.0,True,21.53682864356904
79,110.0,110.0,95.0,True,21.10609207069766
80,110.0,110.0,95.0,True,20.683970229283705
81,110.0,110.0,95.0,True,20.27029082469803
82,110.0,110.0,95.0,True,19.86488500820407
83,110.0,110.0,95.0,True,19.467587308039988
84,110.0,110.0,95.0,True,19.07823556187919
85,110.0,110.0,95.0,True,18.696670850641606
86,110.0,110.0,95.0,True,18.322737433628774
87,110.0,110.0,95.0,True,17.956282684956197
88,110.0,110.0,95.0,True,17.597157031257073
89,110.0,110.0,95.0,True,17.24521389063193
90,110.0,110.0,95.0,True,16.900309612819292
91,110.0,110.0,95.0,True,16.562303420562905
92,110.0,110.0,95.0,True,16.231057352151648
93,110.0,110.0,95.0,True,15.906436205108616
94,110.0,110.0,95.0,True,15.588307481006444
95,110.0,110.0,95.0,True,15.276541331386316
96,111.0,110.0,95.0,False,14.971010504758588
97,110.0,110.0,95.0,True,14.671590294663416
98,110.0,110.0,95.0,True,14.378158488770147
99,110.0,110.0,95.0,True,14.090595318994744
100,113.0,113.0,95.0,True,13.808783412614849
101,113.0,113.0,95.0,True,13.532607744362553
102,107.0,107.0,95.0,True,13.261955589475301
103,107.0,107.0,95.0,True,12.996716477685794
104,107.0,107.0,95.0,True,12.736782148132079
105,107.0,107.0,95.0,True,12.482046505169437
106,107.0,107.0,95.0,True,12.232405575066048
107,107.0,107.0,95.0,True,11.987757463564726
108,107.0,107.0,95.0,True,11.748002314293432
109,107.0,107.0,95.0,True,11.513042268007563
110,107.0,107.0,95.0,True,11.282781422647412
111,107.0,107.0,95.0,True,11.057125794194464
112,120.0,107.0,95.0,False,10.835983278310575
113,107.0,107.0,95.0,True,10.619263612744364
114,107.0,107.0,95.0,True,10.406878340489476
115,107.0,107.0,95.0,True,10.198740773679686
116,103.0,103.0,95.0,True,9.994765958206093
117,103.0,103.0,95.0,True,9.79487063904197
118,103.0,103.0,95.0,True,9.598973226261132
119,103.0,103.0,95.0,True,9.406993761735908
120,103.0,103.0,95.0,True,9.21885388650119
121,103.0,103.0,95.0,True,9.034476808771165
122,103.0,103.0,95.0,True,8.853787272595742
123,105.0,105.0,95.0,True,8.676711527143826
124,105.0,105.0,95.0,True,8.50317729660095
125,105.0,105.0,95.0,True,8.33311375066893
126,105.0,105.0,95.0,True,8.166451475655553
127,105.0,105.0,95.0,True,8.003122446142442
128,105.0,105.0,95.0,True,7.8430599972195925
129,105.0,105.0,95.0,True,7.686198797275201
130,105.0,105.0,95.0,True,7.532474821329696
131,105.0,105.0,95.0,True,7.381825324903103
132,105.0,105.0,95.0,True,7.23418881840504
133,105.0,105.0,95.0,True,7.089505042036939
134,105.0,105.0,95.0,True,6.9477149411962005
135,111.0,111.0,95.0,True,6.808760642372277
136,111.0,111.0,95.0,True,6.672585429524831
137,111.0,111.0,95.0,True,6.539133720934334
138,111.0,111.0,95.0,True,6.408351046515647
139,111.0,111.0,95.0,True,6.280184025585334
140,111.0,111.0,95.0,True,6.154580345073628
141,113.0,113.0,95.0,True,6.031488738172155
142,113.0,113.0,95.0,True,5.910858963408712
143,113.0,113.0,95.0,True,5.792641784140538
144,114.0,114.0,95.0,True,5.676788948457727
145,123.0,123.0,95.0,True,5.563253169488572
146,123.0,123.0,95.0,True,5.451988106098801
147,102.0,102.0,95.0,True,5.342948343976825
148,104.0,104.0,95.0,True,5.236089377097288
149,104.0,104.0,95.0,True,5.131367589555342
150,104.0,104.0,95.0,True,5.028740237764235
